Delta_T_C,Rload_ohm,Material,Seebeck_V_per_K,Voltage_V,Power_W,Efficiency_%
179.37,18.39,Bi2Te3,0.00022,0.0394614,8.467656824143557e-05,0.00047207765089722674
57.63,14.71,Skutterudite,0.0002,0.011526000000000002,9.031181237253572e-06,0.00015670972127804217
259.68,4.92,Bi2Te3,0.00022,0.0571296,0.0006633721943414635,0.0025545756097560975
234.76,9.5,Skutterudite,0.0002,0.046952,0.00023205161094736842,0.0009884631578947368
117.01,16.77,Skutterudite,0.0002,0.023402000000000003,3.265674442456769e-05,0.0002790936195587359
276.71,8.21,Skutterudite,0.0002,0.055341999999999995,0.00037304956930572466,0.0013481607795371496
158.75,7.36,Bi2Te3,0.00022,0.034925000000000005,0.00016572766644021745,0.0010439538043478264
113.99,18.32,Skutterudite,0.0002,0.022798,2.8370567903930128e-05,0.000248886462882096
84.94,7.23,PbTe,0.00018,0.015289200000000001,3.2331899950207474e-05,0.0003806439834024897
153.62,10.66,Skutterudite,0.0002,0.030724,8.855198649155724e-05,0.0005764352720450281
262.27,12.3,PbTe,0.00018,0.047208599999999996,0.00018119121251707312,0.0006908575609756095
275.19,12.19,Bi2Te3,0.00022,0.0605418,0.0003006816691747334,0.0010926329778506972
294.34,15.94,Skutterudite,0.0002,0.058868,0.00021740535909661228,0.0007386198243412798
175.76,10.27,Bi2Te3,0.00022,0.0386672,0.00014558445529113924,0.0008283139240506329
85.89,10.98,PbTe,0.00018,0.0154602,2.176846849180328e-05,0.0002534459016393443
265.36,11.98,Skutterudite,0.0002,0.05307200000000001,0.00023511161803005016,0.0008860100166944911
237.76,10.22,Skutterudite,0.0002,0.047552,0.00022125173228962813,0.0009305675146771034
260.24,17.54,PbTe,0.00018,0.0468432,0.00012510178940935008,0.0004807169897377424
159.36,11.08,PbTe,0.00018,0.028684800000000003,7.426152987725633e-05,0.0004659985559566787
86.05,13.9,PbTe,0.00018,0.015489000000000001,1.7259648992805757e-05,0.00020057697841726618
270.26,9.99,Bi2Te3,0.00022,0.0594572,0.0003538697329169169,0.0013093677677677678
299.39,2.98,PbTe,0.00018,0.0538902,0.0009745482067248322,0.0032551127516778524
54.53,7.88,Skutterudite,0.0002,0.010906,1.5094014720812185e-05,0.0002768020304568528
292.57,19.81,Skutterudite,0.0002,0.058514000000000004,0.0001728363551741545,0.0005907521453811207
108.7,13.44,Skutterudite,0.0002,0.021740000000000002,3.5165744047619055e-05,0.0003235119047619048
157.35,3.1,Skutterudite,0.0002,0.03147,0.0003194712580645161,0.002030322580645161
145.81,1.11,Bi2Te3,0.00022,0.0320782,0.0009270368605765765,0.00635784144144144
163.41,11.26,Bi2Te3,0.00022,0.0359502,0.00011477947424866786,0.0007024017761989343
65.57,18.94,Bi2Te3,0.00022,0.0144254,1.0986914739176345e-05,0.00016756008447729674
110.86,15.39,PbTe,0.00018,0.0199548,2.587355705263158e-05,0.0002333894736842105
245.62,17.42,PbTe,0.00018,0.044211600000000004,0.00011220812712743973,0.0004568362801377727
299.83,10.64,PbTe,0.00018,0.0539694,0.00027374963687593984,0.0009130161654135338
136.99,3.27,Bi2Te3,0.00022,0.030137800000000003,0.0002777636051498471,0.002027619571865443
81.29,11.7,Bi2Te3,0.00022,0.017883800000000002,2.7335923285470093e-05,0.00033627658119658125
96.93,8.92,Skutterudite,0.0002,0.019386000000000004,4.2131950224215265e-05,0.00043466367713004497
181.31,8.66,Bi2Te3,0.00022,0.0398882,0.00018372615464665127,0.0010133260969976906
129.73,5.36,Skutterudite,0.0002,0.025946,0.00012559606641791046,0.0009681343283582092
219.17,18.14,Bi2Te3,0.00022,0.0482174,0.00012816525153031976,0.0005847755237045204
135.76,19.86,Skutterudite,0.0002,0.027152,3.712140503524673e-05,0.0002734340382678751
87.62,13.35,PbTe,0.00018,0.0157716,1.8632461914606744e-05,0.00021265078651685397
279.62,8.08,PbTe,0.00018,0.050331600000000004,0.0003135235097227723,0.001121248514851485
130.48,14.4,Skutterudite,0.0002,0.026095999999999998,4.72917511111111e-05,0.00036244444444444437
201.99,2.27,Bi2Te3,0.00022,0.044437800000000006,0.0008699198541145376,0.004306747136563877
290.01,5.71,Bi2Te3,0.00022,0.0638022,0.0007129108099544659,0.0024582283712784587
131.67,7.98,PbTe,0.00018,0.0237006,7.0390782e-05,0.0005346
59.06,14.44,Skutterudite,0.0002,0.011812000000000001,9.662281440443214e-06,0.000163601108033241
86.72,1.06,Bi2Te3,0.00022,0.0190784,0.0003433824024150943,0.003959667924528301
156.05,1.89,Skutterudite,0.0002,0.031210000000000005,0.0005153778306878309,0.0033026455026455037
184.01,8.99,Skutterudite,0.0002,0.036802,0.0001506548614015573,0.0008187319243604005
163.77,17.92,Bi2Te3,0.00022,0.0360294,7.243960180580358e-05,0.00044232522321428574
185.13,10.51,Skutterudite,0.0002,0.037026,0.00013044002626070412,0.0007045861084681257
182.25,18.16,PbTe,0.00018,0.032805,5.926035379955947e-05,0.00032515969162995594
125.33,3.73,Skutterudite,0.0002,0.025066,0.00016844620804289546,0.0013440214477211797
243.49,13.96,PbTe,0.00018,0.043828200000000005,0.00013760108275358168,0.0005651200573065903
91.43,9.94,Skutterudite,0.0002,0.018286000000000004,3.3639617303822955e-05,0.0003679275653923543
94.02,1.78,Skutterudite,0.0002,0.018804,0.00019864630112359554,0.0021128089887640453
57.54,3.87,Bi2Te3,0.00022,0.0126588,4.1407032930232555e-05,0.0007196217054263565
186.14,5.15,Skutterudite,0.0002,0.037228,0.00026911145320388343,0.0014457475728155336
187.79,18.4,PbTe,0.00018,0.0338022,6.209721330652174e-05,0.0003306736956521739
146.26,4.03,Bi2Te3,0.00022,0.032177199999999996,0.0002569161786203473,0.0017565717121588082
280.13,10.8,PbTe,0.00018,0.0504234,0.00023541845070000001,0.0008403899999999999
145.22,6.68,PbTe,0.00018,0.026139600000000002,0.00010228722876646709,0.0007043604790419163
173.46,7.85,Skutterudite,0.0002,0.034692,0.00015331654318471338,0.0008838726114649682
208.4,12.53,Skutterudite,0.0002,0.04168,0.00013864504389465284,0.0006652833200319233
97.39,1.85,Bi2Te3,0.00022,0.021425800000000002,0.0002481431922378379,0.0025479329729729736
137.72,11.87,Bi2Te3,0.00022,0.0302984,7.733724031676496e-05,0.0005615541701769166
169.29,15.15,PbTe,0.00018,0.0304722,6.129075728316832e-05,0.0003620459405940594
83.77,7.33,Bi2Te3,0.00022,0.0184294,4.6335986952251014e-05,0.0005531334242837653
65.5,2.36,Bi2Te3,0.00022,0.014410000000000001,8.798648305084747e-05,0.0013433050847457629
270.64,17.72,PbTe,0.00018,0.0487152,0.0001339261123611738,0.0004948496613995485
270.4,6.33,Bi2Te3,0.00022,0.059488,0.000559055630963665,0.0020675134281200633
55.06,2.28,PbTe,0.00018,0.0099108,4.308068273684211e-05,0.0007824315789473686
244.64,8.33,PbTe,0.00018,0.044035200000000004,0.0002327849746746699,0.00095154093637455
203.07,10.85,Skutterudite,0.0002,0.040614,0.0001520273729032258,0.0007486451612903225
84.79,9.98,PbTe,0.00018,0.015262200000000002,2.3340155194388784e-05,0.00027527014028056113
77.08,1.22,PbTe,0.00018,0.0138744,0.0001577860453770492,0.0020470426229508196
283.99,10.36,PbTe,0.00018,0.0511182,0.00025222686981081087,0.0008881540540540542
290.51,16.03,PbTe,0.00018,0.0522918,0.00017058218011478475,0.0005871817841547098
89.33,14.14,Bi2Te3,0.00022,0.0196526,2.7314334282885426e-05,0.0003057688826025459
227.99,9.65,PbTe,0.00018,0.041038200000000004,0.00017452164344455962,0.0007654793782383419
159.17,15.16,Skutterudite,0.0002,0.031834,6.684720026385225e-05,0.00041997361477572563
76.3,8.48,Bi2Te3,0.00022,0.016786,3.3227570283018866e-05,0.0004354858490566038
261.83,11.17,Skutterudite,0.0002,0.052365999999999996,0.0002454966836168308,0.0009376186213070725
214.87,17.14,Skutterudite,0.0002,0.042974000000000005,0.00010774589708284717,0.0005014469078179697
224.08,10.98,PbTe,0.00018,0.040334400000000006,0.00014816610413114758,0.0006612196721311477
210.52,8.46,Skutterudite,0.0002,0.042104,0.00020954454089834514,0.0009953664302600471
188.03,11.58,Bi2Te3,0.00022,0.0413666,0.00014777164037651125,0.0007858939550949914
111.58,11.88,PbTe,0.00018,0.020084400000000002,3.395480836363637e-05,0.00030430909090909097
156.58,2.03,Skutterudite,0.0002,0.031316000000000004,0.0004830994364532021,0.0030853201970443356
159.74,13.58,Bi2Te3,0.00022,0.0351428,9.094376964948455e-05,0.0005693237113402062
233.09,17.25,PbTe,0.00018,0.041956200000000006,0.00010204769382260873,0.0004378038260869566
198.36,15.82,PbTe,0.00018,0.0357048,8.058361207585336e-05,0.00040624930467762327
190.36,4.48,PbTe,0.00018,0.034264800000000005,0.0002620706515714286,0.0013767107142857143
109.77,10.54,PbTe,0.00018,0.0197586,3.704006394307401e-05,0.0003374333965844403
93.28,12.57,Skutterudite,0.0002,0.018656000000000002,2.7688650437549727e-05,0.0002968337311058075
290.66,10.78,PbTe,0.00018,0.052318800000000006,0.00025391992889053813,0.0008735977736549168
292.43,11.48,Skutterudite,0.0002,0.058486,0.00029796273484320563,0.0010189198606271779
286.5,3.18,Skutterudite,0.0002,0.057300000000000004,0.0010324811320754717,0.00360377358490566
94.29,6.3,Bi2Te3,0.00022,0.020743800000000003,6.830241880000002e-05,0.0007243866666666669
227.88,9.74,Skutterudite,0.0002,0.045576,0.00021326198932238193,0.0009358521560574949
299.1,10.69,Skutterudite,0.0002,0.059820000000000005,0.00033474578110383543,0.001119176800748363
292.2,10.77,PbTe,0.00018,0.052596000000000004,0.0002568560089136491,0.0008790417827298053
215.22,15.8,Skutterudite,0.0002,0.043044,0.00011726493265822784,0.0005448607594936707
150.31,2.51,Skutterudite,0.0002,0.030062000000000002,0.0003600493402390439,0.0023953784860557773
245.98,11.09,Skutterudite,0.0002,0.049196000000000004,0.000218236827412083,0.000887213706041479
265.6,9.17,PbTe,0.00018,0.04780800000000001,0.000249248076772083,0.0009384340239912762
84.88,1.56,Bi2Te3,0.00022,0.0186736,0.00022352778010256407,0.00263345641025641
124.09,10.83,Bi2Te3,0.00022,0.027299800000000003,6.88161662086796e-05,0.0005545665743305633
56.94,13.74,PbTe,0.00018,0.0102492,7.645276611353713e-06,0.0001342689956331878
211.54,16.1,Bi2Te3,0.00022,0.0465388,0.00013452545996521737,0.0006359339130434782
77.26,2.02,Bi2Te3,0.00022,0.0169972,0.00014302218209900992,0.001851180198019802
63.77,13.0,Bi2Te3,0.00022,0.014029400000000001,1.5140312643076925e-05,0.0002374206153846154
218.02,10.98,PbTe,0.00018,0.039243600000000003,0.00014026048642622953,0.0006433377049180327
294.7,15.2,PbTe,0.00018,0.053046,0.0001851235602631579,0.0006281763157894737
190.35,16.83,Bi2Te3,0.00022,0.041877,0.0001041998294117647,0.0005474117647058823
102.7,11.39,Skutterudite,0.0002,0.020540000000000003,3.704052677787534e-05,0.00036066725197541705
269.64,9.31,PbTe,0.00018,0.0485352,0.0002530253103157895,0.0009383819548872182
182.63,14.86,Bi2Te3,0.00022,0.0401786,0.00010863525558277255,0.0005948379542395693
281.84,19.49,PbTe,0.00018,0.0507312,0.00013205000787275527,0.00046852827090815817
218.32,11.96,PbTe,0.00018,0.0392976,0.00012912218777257525,0.0005914354515050167
248.05,1.64,PbTe,0.00018,0.04464900000000001,0.0012155690250000004,0.004900500000000001
290.53,13.46,PbTe,0.00018,0.0522954,0.00020318045030906384,0.0006993441307578007
151.98,1.16,Skutterudite,0.0002,0.030396,0.0007964800137931035,0.005240689655172414
78.04,18.01,Skutterudite,0.0002,0.015608000000000002,1.3526355580233207e-05,0.00017332593003886732
260.92,15.55,Skutterudite,0.0002,0.05218400000000001,0.0001751234634083602,0.0006711768488745982
254.75,10.43,PbTe,0.00018,0.045855,0.00020159933125599231,0.0007913614573346116
172.49,7.16,Skutterudite,0.0002,0.034498,0.00016621676033519553,0.0009636312849162009
279.83,16.21,Bi2Te3,0.00022,0.0615626,0.00023380343730783468,0.0008355195558297347
142.72,18.4,Bi2Te3,0.00022,0.0313984,5.357932187826087e-05,0.00037541565217391306
287.74,5.82,Skutterudite,0.0002,0.057548,0.0005690330419243987,0.001977594501718213
217.8,3.17,Bi2Te3,0.00022,0.04791600000000001,0.0007242722574132494,0.0033254006309148274
260.92,7.13,Bi2Te3,0.00022,0.057402400000000006,0.00046213681988218806,0.0017711820476858347
187.75,5.43,Bi2Te3,0.00022,0.041305,0.00031419945211786374,0.001673499079189687
161.08,9.2,Bi2Te3,0.00022,0.03543760000000001,0.00013650255366956526,0.0008474208695652176
200.4,7.72,Skutterudite,0.0002,0.040080000000000005,0.00020808373056994825,0.0010383419689119174
158.24,13.15,PbTe,0.00018,0.028483200000000004,6.169526100684412e-05,0.00038988410646387836
293.9,2.16,Skutterudite,0.0002,0.05878,0.0015995779629629629,0.005442592592592592
180.5,1.87,Bi2Te3,0.00022,0.03971,0.0008432535294117647,0.004671764705882353
150.37,5.96,Bi2Te3,0.00022,0.033081400000000004,0.00018362064193959738,0.0012211255033557052
196.5,9.49,Bi2Te3,0.00022,0.043230000000000005,0.0001969265437302424,0.0010021707060063226
96.08,14.26,Skutterudite,0.0002,0.019216,2.589443590462833e-05,0.00026950911640953715
145.85,9.71,Skutterudite,0.0002,0.02917,8.763016477857877e-05,0.0006008238928939237
152.98,8.31,Bi2Te3,0.00022,0.0336556,0.00013630558500120338,0.0008910026474127559
246.49,3.56,PbTe,0.00018,0.0443682,0.0005529598795617979,0.0022433359550561804
136.83,19.38,Skutterudite,0.0002,0.027366000000000005,3.864282538699692e-05,0.00028241486068111463
110.08,18.5,Bi2Te3,0.00022,0.0242176,3.17022783654054e-05,0.00028799308108108104
131.52,14.04,Bi2Te3,0.00022,0.028934400000000002,5.962959425641027e-05,0.00045338803418803423
271.83,12.89,PbTe,0.00018,0.0489294,0.00018573205464390998,0.0006832654771140418
227.33,6.91,PbTe,0.00018,0.0409194,0.0002423150935397974,0.0010659178002894354
189.39,4.58,Skutterudite,0.0002,0.037878,0.00031326263842794763,0.0016540611353711792
133.62,2.89,PbTe,0.00018,0.024051600000000003,0.00020016590400000003,0.0014980235294117647
150.66,18.52,PbTe,0.00018,0.027118800000000002,3.971000612526999e-05,0.0002635736501079914
129.23,9.77,PbTe,0.00018,0.023261399999999998,5.5383083926305014e-05,0.0004285621289662231
239.23,12.62,PbTe,0.00018,0.0430614,0.0001469321846244057,0.0006141879556259904
275.09,10.86,Bi2Te3,0.00022,0.0605198,0.00033726023867771635,0.0012259996316758748
212.48,6.16,Skutterudite,0.0002,0.042496,0.00029316721038961035,0.0013797402597402594
99.7,18.91,PbTe,0.00018,0.017946,1.7031143098889475e-05,0.0001708239026969857
199.14,7.57,PbTe,0.00018,0.0358452,0.0001697329409564069,0.0008523297225891678
264.9,15.84,Skutterudite,0.0002,0.05298,0.00017720204545454546,0.000668939393939394
51.78,10.22,PbTe,0.00018,0.009320400000000001,8.49998592563601e-06,0.00016415577299412916
195.81,5.22,Skutterudite,0.0002,0.039162,0.00029380502758620693,0.0015004597701149425
151.97,8.96,PbTe,0.00018,0.027354600000000003,8.351273896875001e-05,0.000549534375
129.73,15.52,PbTe,0.00018,0.0233514,3.5134528476804127e-05,0.0002708280927835052
167.06,15.64,PbTe,0.00018,0.0300708,5.781668878772379e-05,0.0003460833759590793
163.94,16.51,Bi2Te3,0.00022,0.0360668,7.878946470260449e-05,0.0004805993943064809
91.92,16.26,PbTe,0.00018,0.0165456,1.6836216442804427e-05,0.00018316162361623617
150.87,13.94,Bi2Te3,0.00022,0.0331914,7.902934246484937e-05,0.0005238241032998566
224.06,18.6,PbTe,0.00018,0.0403308,8.745018433548387e-05,0.000390298064516129
139.95,18.86,PbTe,0.00018,0.025190999999999998,3.3647215323435844e-05,0.00024042311770943798
197.54,10.9,PbTe,0.00018,0.035557200000000004,0.00011599215337981653,0.0005871831192660551
136.41,2.02,Skutterudite,0.0002,0.027282,0.0003684690712871287,0.0027011881188118815
80.43,11.65,Bi2Te3,0.00022,0.0176946,2.6875439412875538e-05,0.0003341469527896995
207.39,5.65,PbTe,0.00018,0.0373302,0.00024664492602477874,0.0011892807079646017
236.89,12.82,PbTe,0.00018,0.0426402,0.00014182423214040562,0.0005986923556942277
123.14,6.06,Bi2Te3,0.00022,0.0270908,0.00012110749911551158,0.000983494389438944
210.69,3.51,Skutterudite,0.0002,0.042138,0.0005058720923076924,0.002401025641025641
168.22,8.58,Bi2Te3,0.00022,0.037008400000000004,0.00015962956533333337,0.0009489333333333336
147.69,10.01,Bi2Te3,0.00022,0.0324918,0.00010546624048351649,0.0007141054945054945
291.07,6.4,Bi2Te3,0.00022,0.0640354,0.00064070819580625,0.002201216875
189.25,8.07,PbTe,0.00018,0.034065000000000005,0.00014379482342007438,0.0007598141263940522
270.71,15.77,Skutterudite,0.0002,0.054141999999999996,0.00018588181128725425,0.0006866455294863665
97.63,15.21,Skutterudite,0.0002,0.019526,2.5066711111111114e-05,0.0002567521367521368
144.41,18.5,Skutterudite,0.0002,0.028882,4.5090266162162165e-05,0.0003122378378378379
284.13,2.42,PbTe,0.00018,0.051143400000000006,0.0010808460180000003,0.0038040545454545464
89.87,13.82,Skutterudite,0.0002,0.017974,2.337660463096961e-05,0.00026011577424023155
155.11,16.98,PbTe,0.00018,0.027919800000000005,4.590784640989401e-05,0.0002959696113074206
98.1,7.74,Skutterudite,0.0002,0.01962,4.9734418604651154e-05,0.0005069767441860464
164.54,11.34,Bi2Te3,0.00022,0.036198799999999996,0.00011555142164373896,0.000702269488536155
119.72,9.74,PbTe,0.00018,0.021549600000000002,4.767815812731007e-05,0.0003982472279260781
56.35,14.93,PbTe,0.00018,0.010143000000000001,6.8908539182853335e-06,0.0001222866711319491
59.44,1.7,Bi2Te3,0.00022,0.0130768,0.00010058982249411764,0.0016922917647058822
58.29,6.11,PbTe,0.00018,0.0104922,1.8017391299509e-05,0.0003090991816693944
122.47,7.8,Bi2Te3,0.00022,0.0269434,9.307010302051282e-05,0.0007599420512820513
164.42,8.74,Bi2Te3,0.00022,0.0361724,0.00014970738235240273,0.0009105180778032035
150.65,3.61,Bi2Te3,0.00022,0.033143000000000006,0.0003042821188365652,0.0020197950138504165
280.8,19.9,Skutterudite,0.0002,0.05616,0.0001584897286432161,0.0005644221105527639
270.86,19.81,Bi2Te3,0.00022,0.0595892,0.00017924647938616863,0.0006617679959616356
255.83,19.36,PbTe,0.00018,0.046049400000000004,0.00010953239877892565,0.00042814524793388436
211.94,5.0,PbTe,0.00018,0.0381492,0.00029107229212800003,0.0013733712
192.3,3.34,Bi2Te3,0.00022,0.042306,0.0005358675556886229,0.002786622754491018
74.62,3.24,PbTe,0.00018,0.013431600000000002,5.568144400000001e-05,0.0007462
252.83,9.21,Bi2Te3,0.00022,0.05562260000000001,0.0003359254756525517,0.0013286614549402826
204.78,4.34,PbTe,0.00018,0.0368604,0.00031306200188018434,0.0015287723502304146
231.58,7.11,Skutterudite,0.0002,0.046316,0.00030171193473980316,0.0013028410689170185
165.31,8.4,Bi2Te3,0.00022,0.0363682,0.00015745785371904764,0.000952500476190476
73.62,1.91,Skutterudite,0.0002,0.014724000000000001,0.00011350585130890055,0.001541780104712042
71.52,8.83,Bi2Te3,0.00022,0.0157344,2.803752472933182e-05,0.0003920235560588901
246.95,1.97,PbTe,0.00018,0.044451,0.0010029905588832485,0.004061512690355329
65.43,13.52,Bi2Te3,0.00022,0.014394600000000002,1.5325777304733732e-05,0.00023423165680473376
160.82,14.75,Skutterudite,0.0002,0.032164,7.013714549152541e-05,0.000436122033898305
77.17,3.44,Bi2Te3,0.00022,0.0169774,8.378840429069767e-05,0.001085763953488372
170.53,12.64,Skutterudite,0.0002,0.034106000000000004,9.202683829113925e-05,0.0005396518987341773
231.02,1.21,PbTe,0.00018,0.041583600000000005,0.0014290874288925624,0.00618599008264463
119.4,1.21,PbTe,0.00018,0.021492,0.0003817405487603306,0.0031971570247933886
297.89,3.79,Bi2Te3,0.00022,0.0655358,0.0011332298368443273,0.0038041889182058044
237.02,14.75,Skutterudite,0.0002,0.047404,0.00015234842142372883,0.0006427661016949152
74.03,8.0,Bi2Te3,0.00022,0.016286600000000002,3.3156667445000004e-05,0.0004478815
139.28,4.47,Skutterudite,0.0002,0.027856000000000002,0.00017359211096196873,0.0012463534675615216
199.55,3.93,Bi2Te3,0.00022,0.043901,0.0004904065651399491,0.0024575623409669213
237.55,14.18,Skutterudite,0.0002,0.047510000000000004,0.00015918195345557127,0.0006700987306064881
97.42,12.54,Bi2Te3,0.00022,0.0214324,3.6630603649122814e-05,0.0003760070175438597
207.72,17.81,Bi2Te3,0.00022,0.0456984,0.00011725680867827063,0.0005644945536215608
124.99,18.29,PbTe,0.00018,0.0224982,2.7674631123018043e-05,0.00022141476216511755
188.6,10.61,Skutterudite,0.0002,0.037720000000000004,0.00013409975494816214,0.0007110273327049954
